CustomerID,Name,City,Country,Postal Code,Country Code
29-913-3446,Paxon Jeffcoat,Strunino,Russia,1072382030,RU
02-156-3419,Reg Lepper,Koua,Comoros,3810-1739,KM
71-908-5082,Wenona MacGinlay,Chicago,United States,693748,US
65-760-7724,Niles MacMenamy,Zhongshanmen,China,649-7305,CN
58-196-6560,Cele Dunster,Tomakivka,Ukraine,34598,UA
22-501-0325,Jenn Josephoff,Garmeh,Iran,649-7305,IR
22-414-3931,Tyson Gahagan,Kota Bharu,Malaysia,354694,MY
30-959-5571,Felice Fiddler,Novyy Starodub,Ukraine,1330 01,UA
79-080-9855,Charline Warriner,Skara,Sweden,-469468480.7,SE
15-086-9086,Hanni Dunbleton,Dalubian,China,-469628528.7,CN
34-839-6626,Terrye Littlechild,Gangbian,China,-469788576.7,CN
11-402-7555,Anjela Shobrook,Berbera,Somalia,993-1011,SO
10-196-1743,Steven Cornbell,Székesfehérvár,Hungary,876265722,HU
07-187-1437,Julie Brandes,Å irvintos,Lithuania,876712686,LT
33-882-5916,Boot Terbeck,Przyborów,Poland,987-1332,PL
75-071-4546,Henryetta Kempster,Criuleni,Moldova,1331 01,MD
34-099-5874,Mei Scrogges,Kolyvan',Russia,1072929395,RU
41-356-7756,Florinda Cellier,Bukowiec,Poland,1073476760,PL
15-038-3835,Gay Skechley,Mafang,China,3810-1740,CN
59-386-1239,Beret Behneke,Ginowan,Japan,693749,JP
28-875-7993,Adria Koubu,Lac du Bonnet,Canada,649-7306,CA
13-040-2063,Karissa Sancraft,Pompano Beach,United States,34599,US
46-402-7692,Julietta Legerwood,Ranot,Thailand,649-7306,TH
64-665-8707,Bentley Gwyneth,Zaoshi,China,354695,CN
34-728-6780,Janeva Buist,Alençon,France,1331 01,FR
14-396-6788,Giselle Abrahart,Szamotuły,Poland,-469948624.7,PL
58-991-4580,Inez Flade,Moinhos,Portugal,-470108672.7,PT
02-681-4911,Nicole Linnit,Huangzhou,China,-470268720.7,CN
75-669-7534,Michaela Babcock,Korsakovo,Russia,993-1012,RU
28-783-9841,Jacquetta Plampin,Donggou,China,877159650,CN
49-464-9139,Ynez Hows,Florianópolis,Brazil,877606614,BR
86-404-0358,Elvina McGlynn,Miaotang,China,987-1333,CN
48-766-8760,Myra Zaczek,Vera,Argentina,1332 01,AR
05-480-9942,Sabina Corneille,Loa Janan,Indonesia,1074024125,ID
95-306-3083,Leanna Dur,Nossa Senhora do Socorro,Brazil,1074571490,BR
61-676-0339,Barnabas Casson,Litein,Kenya,3810-1741,KE
09-974-0828,Cornall Pimlock,Grzechynia,Poland,693750,PL
47-010-9846,Harlie Jindracek,Dedza,Malawi,649-7307,MW
63-400-1629,Leonora Tullett,Homa Bay,Kenya,34600,KE
78-969-3391,Vale Norwood,Atlanta,United States,649-7307,US
71-011-7586,Kimberli Eisenberg,Laramate,Peru,354696,PE
81-476-1236,Lisle Scamadin,Vysoké nad Jizerou,Czech Republic,1332 01,CZ
91-908-8699,Graham Rumford,Verkhniy Dashkesan,Azerbaijan,-470428768.7,AZ
07-014-5107,Fredelia Snedden,Oenam,Indonesia,-470588816.7,ID
24-388-6822,Anatole Desforges,Wassa-Akropong,Ghana,-470748864.7,GH
18-648-5116,Gawain Willmont,Saskylakh,Russia,993-1013,RU
90-423-2784,Brittni Nielson,Garagoa,Colombia,878053578,CO
57-843-3690,Paddie Tellenbrok,Novozybkov,Russia,878500542,RU
18-423-4240,Monique Fry,Nowlamary,Bangladesh,987-1334,BD
45-272-9855,Ogdon Petr,Mirabel,Canada,1333 01,CA
11-687-7365,Lance Cheatle,Newport Beach,United States,1075118855,US
51-291-3742,Devonne Yanuk,Yangying,China,1075666220,CN
53-853-8502,Vaughan Gorch,Chiantla,Guatemala,3810-1742,GT
45-685-2873,Terencio Loche,Keruguya,Kenya,693751,KE
52-993-1145,Winnah Laye,Cibaregbeg,Indonesia,649-7308,ID
36-740-6346,Lawrence O'Cahey,Fojo,Portugal,34601,PT
91-003-5808,Goldie O'Sherrin,Bouças,Portugal,649-7308,PT
19-291-5558,Kristoffer Pales,Rennes,France,354697,FR
57-799-5797,Sol Hynam,Vännäs,Sweden,1333 01,SE
56-376-6225,Kristian Beeken,Piñas,Ecuador,-470908912.7,EC
95-505-4189,Caterina Rosenzwig,Sumberejo,Indonesia,-471068960.7,ID
07-597-7903,Carroll Tear,Napoli,Italy,-471229008.7,IT
62-551-8160,Jonell Aiton,Karaundi,Pakistan,993-1014,PK
38-029-8372,Sherye Christmas,Buffalo,United States,878947506,US
97-361-6034,Natka Featenby,Khatanga,Russia,879394470,RU
78-757-0953,Biddy Spadoni,Ebak,Indonesia,987-1335,ID
14-188-9770,Brynn Roset,Trujillo,Honduras,1334 01,HN
37-428-9401,Marcelia Kerswell,Condado,Cuba,1076213585,CU
73-471-6783,Tove Jaquest,Samamiya,Nigeria,1076760950,NG
03-040-0318,Lorne Boldry,Decatur,United States,3810-1743,US
11-586-9495,Debbie Noteyoung,Nahrīn,Afghanistan,693752,AF
69-530-7688,Devonne Whal,Balboa,Colombia,649-7309,CO
79-339-7626,Zena Todari,Telgawah,Indonesia,34602,ID
39-702-3793,Kathleen Mac Giolla Pheadair,Sucre,Ecuador,649-7309,EC
88-988-5357,Korney Buffery,Methóni,Greece,354698,GR
92-702-5870,Desiri Issac,Tinampo,Philippines,1334 01,PH
18-907-7870,Serene Steadman,Shiquan,China,-471389056.7,CN
06-321-2499,Mano Abrahamson,Cercal,Portugal,-471549104.7,PT
36-850-2399,Yardley Eliet,Sacramento,United States,-471709152.7,US
31-320-9549,Christi Flute,Leigu,China,993-1015,CN
47-474-8927,Walther Rablin,Guangfu,China,879841434,CN
83-549-0652,Sophey Garling,Xincheng,China,880288398,CN
44-311-9619,Gavra Breslin,Tsotsin-Yurt,Russia,987-1336,RU
40-236-9118,Emmerich Ochterlony,Gomel,Belarus,1335 01,BY
66-514-5198,Kellina Oates,Villa de Soto,Argentina,1077308315,AR
14-693-9001,Karee Colchett,Montbéliard,France,1077855680,FR
71-801-5063,Enrika Marty,Rulong,China,3810-1744,CN
48-306-2176,Cal Rorke,Jongorsari,Indonesia,693753,ID
86-277-5508,Jehu Dauney,Tugu,Indonesia,649-7310,ID
57-157-8353,Barb Murfett,Swan Hills,Canada,34603,CA
30-847-7835,Jo O'Nowlan,Kafr Baţnā,Syria,649-7310,SY
21-383-0942,Hermine Dorton,Olszyna,Poland,354699,PL
67-467-1171,Egon Lawrance,Farinheiras,Portugal,1335 01,PT
18-179-2197,Winn Raynes,Citangtu Kaler,Indonesia,-471869200.7,ID
76-335-3399,Emilie Faircley,Ystad,Sweden,-472029248.7,SE
45-044-4374,Antonino McMains,Noling,Philippines,-472189296.7,PH
13-951-6935,Megan Beddows,Marull,Argentina,993-1016,AR
72-152-2430,Haslett Jenkyn,Yongning,China,880735362,CN
61-623-7377,Gus Trower,Banarankrajan,Indonesia,881182326,ID
09-203-2909,Doreen Sothcott,Decatur,United States,987-1337,US
91-336-4124,Allyn Gurnay,Nghĩa Hành,Vietnam,1336 01,VN
42-547-8958,Katy Pine,Linggou,China,1078403045,CN
03-547-5984,Joanie Swindley,Zaymishche,Russia,1078950410,RU
27-104-9440,Petronille Scrimgeour,San Francisco,United States,3810-1745,US
53-236-6596,Ellis Castanares,Jinsha,China,693754,CN
95-631-7257,Delly Ventum,Su-ngai Kolok,Thailand,649-7311,TH
17-578-7660,Antonella Ochterlony,Dobřív,Czech Republic,34604,CZ
80-268-7959,Felita Dovey,Tianhekou,China,649-7311,CN
70-610-7059,Hall Everil,Richky,Ukraine,354700,UA
91-839-0337,Dodi Basindale,Niquero,Cuba,1336 01,CU
98-336-1192,Krishnah Pearch,Lençóis Paulista,Brazil,-472349344.7,BR
13-919-9687,Gabrielle Coxall,Junxi,China,-472509392.7,CN
07-667-2054,Jobie Coaten,San Pedro de Atacama,Chile,-472669440.7,CL
85-451-7757,Borden Hacking,Made,Indonesia,993-1017,ID
09-340-5529,Dell Hellsdon,Å avnik,Montenegro,881629290,ME
28-994-2175,Dorie Cammell,Zamoskvorech'ye,Russia,882076254,RU
21-516-0006,Rayna Strathearn,Guanchao,China,987-1338,CN
90-138-4450,Brendin Meedendorpe,Kudahuvadhoo,Maldives,1337 01,MV
27-611-0020,Raquel Borham,Toledo,Spain,1079497775,ES
23-205-4715,Tildy Shanks,Cabog,Philippines,1080045140,PH
90-947-8460,Alisander Shoebottom,Kajatian,Philippines,3810-1746,PH
37-076-7913,Brandon Cocklie,Gustavia,Saint Barthelemy,693755,BL
46-123-3292,Hebert Aubin,Barrancas,Colombia,649-7312,CO
30-426-0861,Aldin Purrier,Hamburg Bramfeld,Germany,34605,DE
17-425-9366,Willi Voce,Huangjin,China,649-7312,CN
54-763-6870,Roxine Humphries,Cruces,Cuba,354701,CU
21-910-6325,Guthrey Juara,Sam Roi Yot,Thailand,1337 01,TH
87-825-2791,Mariel Bourdel,Rainis,Indonesia,-472829488.7,ID
10-534-1630,Cissiee Gobeau,Chust Shahri,Uzbekistan,-472989536.7,UZ
12-760-8688,Bonnee Keller,Shentang,China,-473149584.7,CN
20-910-8042,Nelie Cleare,Dadian,China,993-1018,CN
49-905-8008,Hurlee Dhennin,Zhiqu,China,882523218,CN
21-823-5019,Charil Fanton,Clifden,Ireland,882970182,IE
70-815-9836,Far Emmanuele,Skövde,Sweden,987-1339,SE
40-189-3632,Jilly Bursnoll,Jiangya,China,1338 01,CN
42-611-3228,Wakefield Strotton,Presa,Portugal,1080592505,PT
62-189-0455,Skippy McIlwain,Tây Hồ,Vietnam,1081139870,VN
67-746-6460,Ara McWard,Матејче,Macedonia,3810-1747,MK
44-431-8932,Elvira Beverstock,Tojeira,Portugal,693756,PT
82-729-5605,Westbrooke Blindt,Qiryat Yam,Israel,649-7313,IL
77-869-4945,Maribelle Allcroft,Motupe,Peru,34606,PE
53-704-6388,Roosevelt Grigg,Jielin,China,649-7313,CN
14-346-3203,Jard Adderson,Shangwuzhuang,China,354702,CN
14-832-8262,Steward Pettinger,Nangalimang,Indonesia,1338 01,ID
12-510-9183,Barby Noell,Perrelos,Philippines,-473309632.7,PH
44-900-5794,Bertrand Bilton,Jesús María,Argentina,-473469680.7,AR
42-905-5328,Emilee Riddeough,Oral,Kazakhstan,-473629728.7,KZ
20-850-2376,Agretha Dutteridge,Otjiwarongo,Namibia,993-1019,NA
75-271-9762,Ferrel Jeratt,Jindou,China,883417146,CN
68-882-8050,Selia Grigoroni,Bun Barat,Indonesia,883864110,ID
42-607-3260,Celine Coopland,Pajaten,Indonesia,987-1340,ID
60-346-2768,Danna O'Nion,Morfovoúni,Greece,1339 01,GR
76-163-3165,Cornelia Rowth,Enzan,Japan,1081687235,JP
19-601-3865,Horatio Codi,Hats'avan,Armenia,1082234600,AM
47-264-6899,Dru Priscott,Dolní Dvořiště,Czech Republic,3810-1748,CZ
56-511-3188,Bibbie Bover,Bazar-Korgon,Kyrgyzstan,693757,KG
21-798-9412,Lise Fegan,Dū Laīnah,Afghanistan,649-7314,AF
82-520-3770,Faith Grushin,Washington,United States,34607,US
95-331-1993,Berte Cornall,Dārchulā,Nepal,649-7314,NP
53-257-4115,King Hillin,Wang Nam Khiao,Thailand,354703,TH
42-410-0705,Selena Relton,Singojuruh,Indonesia,1339 01,ID
38-609-7229,Virgie Belhomme,Kasese,Uganda,-473789776.7,UG
03-331-1028,Brunhilda Beeze,Ribas do Rio Pardo,Brazil,-473949824.7,BR
29-836-4385,Colver McChesney,Parengan,Indonesia,-474109872.7,ID
41-226-8734,Dominick Crafts,Pul-e Sangī,Afghanistan,993-1020,AF
16-815-6643,Tiertza Barford,Volokolamsk,Russia,884311074,RU
77-281-8756,Hastie Charopen,Tuburan,Philippines,884758038,PH
30-825-3298,Doug Logg,Mozhaysk,Russia,987-1341,RU
96-799-4054,Clive Crammy,Shiban,China,1340 01,CN
68-814-7130,Ximenes Carnachen,Kostanay,Kazakhstan,1082781965,KZ
32-736-6261,Jere Whitebrook,Kotaagung,Indonesia,1083329330,ID
63-784-1408,Gabe Boyan,Novi Slankamen,Serbia,3810-1749,RS
40-260-1346,Gennifer Koenen,Cayambe,Ecuador,693758,EC
35-306-1244,Tedda Plumridge,Bapska,Croatia,649-7315,HR
48-853-9332,Lexie Spinetti,Shijia,China,34608,CN
56-125-9083,Anastasia Baudy,Jangdam,China,649-7315,CN
72-073-0415,Anna-maria Neilan,Nong Saeng,Thailand,354704,TH
50-376-1116,Melisandra Mungham,Xinhua,China,1340 01,CN
20-180-7160,Dian Collough,Mayong,China,-474269920.7,CN
47-775-2879,Elayne Karet,Xiaosong,China,-474429968.7,CN
58-519-0920,Pail Duignan,Tanūmah,Saudi Arabia,-474590016.7,SA
53-665-5572,Rivi Bowart,Kushtia,Bangladesh,993-1021,BD
99-823-8050,Carlye Chiswell,Traganón,Greece,885205002,GR
46-151-7455,Braden Bartolacci,Royan,France,885651966,FR
57-249-9311,Hedi Chadwin,Huaishu,China,987-1342,CN
41-836-7896,Annamarie Taylot,Helsingborg,Sweden,1341 01,SE
77-952-2629,Rhetta Nevill,Lupao,Philippines,1083876695,PH
04-242-3472,Raye Fyldes,Mompós,Colombia,1084424060,CO
97-519-5326,Kellby Quarterman,Hanggan,Philippines,3810-1750,PH
74-748-7404,Raye Rossant,Orikum,Albania,693759,AL
03-350-0766,Aaron Cromley,Cruz,Portugal,649-7316,PT
59-273-7178,Morganne Brecknell,Naryn,Kyrgyzstan,34609,KG
75-358-8408,Dieter Crannis,Viñales,Cuba,649-7316,CU
53-501-6288,Kerri Barnes,Posse,Brazil,354705,BR
06-093-4453,Adaline Reichartz,Jetaral,China,1341 01,CN
09-685-7250,Ally McBrearty,Mundolsheim,France,-474750064.7,FR
48-621-4122,Theda Jagoe,Mutā Khān,Afghanistan,-474910112.7,AF
37-038-2215,Jethro Fenwick,Villa del Rosario,Colombia,-475070160.7,CO
60-917-4254,Bambie Frears,Zhanjiang,China,993-1022,CN
62-845-0351,Ezri Gouck,Inčukalns,Latvia,886098930,LV
83-415-1839,Charisse Risso,Kavallári,Greece,886545894,GR
79-877-0995,Leanna Chapelhow,Aix-en-Provence,France,987-1343,FR
35-922-4096,Florella McMullen,Yong'an,China,1342 01,CN
07-117-6288,Raven Cawkwell,Lembursawah,Indonesia,1084971425,ID
29-212-8537,Mable Browncey,Paninggaran,Indonesia,1085518790,ID
98-667-2397,Essie Hagland,Spas-Zaulok,Russia,3810-1751,RU
42-820-6751,Valida Greenhill,New Pandanon,Philippines,693760,PH
14-111-5943,Malinde Firbanks,Pilang,Indonesia,649-7317,ID
60-136-0339,Persis Chipchase,Suwaru,Indonesia,34610,ID
48-656-3310,Demetris McGibbon,Napoli,Italy,649-7317,IT
07-805-8279,Natala Stobbe,Lidingö,Sweden,354706,SE
21-055-2991,Shandy Sefton,Rakhmanovo,Russia,1342 01,RU
38-183-2380,Sander Maloney,Hallsberg,Sweden,-475230208.7,SE
31-360-2315,Ellis Kops,Rouen,France,-475390256.7,FR
58-897-9539,Yankee Penright,Kuznechikha,Russia,-475550304.7,RU
45-104-2327,Wandie Yeeles,Píritu,Venezuela,993-1023,VE
26-472-0085,Tanner Garner,Lazaro Cardenas,Mexico,886992858,MX
95-863-7435,Maryjo Strangwood,Kortowo,Poland,887439822,PL
85-315-2081,Dorise Reames,Vargön,Sweden,987-1344,SE
82-197-4890,Sly Fullwood,Urcos,Peru,1343 01,PE
90-268-2856,Florella Reape,Lérida,Colombia,1086066155,CO
54-078-7771,Korney O'Carney,North Bay,Canada,1086613520,CA
91-387-2469,Rorie Colicot,Pantian,China,3810-1752,CN
87-182-2023,Nathanil Eykel,Ōdachō-ōda,Japan,693761,JP
13-867-0430,Carol-jean Sodory,Hongwei,China,649-7318,CN
50-466-7631,Ludwig Fuxman,Iranduba,Brazil,34611,BR
41-164-0757,Gloriane Allsepp,Tabatinga,Brazil,649-7318,BR
01-646-4719,Christoper Myrkus,Ziketan,China,354707,CN
24-476-4314,Steward Doyland,Masipi West,Philippines,1343 01,PH
96-936-2893,Jenilee Ricardou,Uyutne,Ukraine,-475710352.7,UA
43-976-6171,Riccardo Jahner,Taksimo,Russia,-475870400.7,RU
04-213-6891,Leonard Fuxman,La Clotilde,Argentina,-476030448.7,AR
03-754-8064,Ali Einchcombe,Hushi,China,993-1024,CN
80-279-3555,Cynthea O'Hickee,Aulnay-sous-Bois,France,887886786,FR
34-747-6973,Renata Vlach,Babice,Poland,888333750,PL
80-992-8483,Manuel Gloyens,Xiadu,China,987-1345,CN
27-053-6056,Jerrome Drohan,Sukadana,Indonesia,1344 01,ID
28-076-4615,Karoly Ivie,Thatta,Pakistan,1087160885,PK
05-685-7660,Jory Glave,Salogon,Philippines,1087708250,PH
96-672-3509,Charin Pinckard,Qinling Jieban,China,3810-1753,CN
62-549-2752,Malina Pengelly,Rawawilis,Indonesia,693762,ID
40-270-8030,Marillin Dennehy,Foundiougne,Senegal,649-7319,SN
59-072-5051,Laina Thurborn,Dzüünkharaa,Mongolia,34612,MN
28-108-0435,Noel Ladley,Yachimata,Japan,649-7319,JP
57-785-3314,Gail Grigaut,Pasar,Indonesia,354708,ID
94-096-1282,Gordan Kneeshaw,Terek,Russia,1344 01,RU
46-049-5828,Quinn Stamps,Kota Kinabalu,Malaysia,-476190496.7,MY
41-128-9654,Odilia Bockett,Nuits-Saint-Georges,France,-476350544.7,FR
81-094-4880,Mikael O'Keevan,Cruz Alta,Brazil,-476510592.7,BR
71-750-9970,Egbert Mollnar,Pavlysh,Ukraine,993-1025,UA
18-073-6715,Howie Flamank,Santa Maria,Brazil,888780714,BR
41-371-0653,Judy Swainson,Zdenci,Croatia,889227678,HR
32-572-1979,Dulcie Lax,Velké Pavlovice,Czech Republic,987-1346,CZ
54-536-6254,Nelli Myrie,Łęknica,Poland,1345 01,PL
29-219-2253,Althea Jaggli,Lazaro Cardenas,Mexico,1088255615,MX
71-721-5004,Row Colchett,Marang,Indonesia,1088802980,ID
97-710-2761,Adlai Arnull,Qal'at Bīshah,Saudi Arabia,3810-1754,SA
59-575-5435,Paloma Spellar,Florencia,Colombia,693763,CO
65-481-0473,Hyacintha Hanne,Phoenix,United States,649-7320,US
43-167-6563,Mattie Brenston,Daba,China,34613,CN
64-548-0720,Quintus Parcells,Oslo,Norway,649-7320,NO
80-680-2541,Sue Fargie,Teresópolis,Brazil,354709,BR
80-692-1577,Amaleta Brattan,Caringin Lor,Indonesia,1345 01,ID
20-619-2889,Willow Burmingham,Kanbe,Myanmar,-476670640.7,MM
33-530-9357,Fawnia Bartosch,Khāndbāri,Nepal,-476830688.7,NP
37-845-3065,Donni Tatem,Fairbanks,United States,-476990736.7,US
81-488-4385,Mary Jellett,Pasadena,United States,993-1026,US
81-070-8211,Todd Riglesford,Barra,Philippines,889674642,PH
57-713-4376,Aube Francescuzzi,Périgny,France,890121606,FR
91-235-3553,Fanni Caccavella,Panacan,Philippines,987-1347,PH
34-942-9341,Allie Turbard,Dalam,Indonesia,1346 01,ID
53-865-0514,Nadine Cudbird,Kuandian,China,1089350345,CN
31-432-4517,Ginelle Finnimore,Ujar,Azerbaijan,1089897710,AZ
55-350-7166,Rici Bollin,Maszkienice,Poland,3810-1755,PL
44-464-5517,Yvon Chasmor,Corralito,Argentina,693764,AR
13-549-8164,Sindee Drynan,Malie,Samoa,649-7321,WS
76-184-8198,Kim McCloughlin,Vom,Nigeria,34614,NG
53-208-7209,Jarib Cranke,Shīeli,Kazakhstan,649-7321,KZ
38-865-5715,Cordelia Whicher,Épinal,France,354710,FR
15-968-4354,Adria Heller,Sungi Liput,Indonesia,1346 01,ID
23-557-3971,Ash Boise,Shouxihu,China,-477150784.7,CN
42-475-0558,Ravid Josephsen,Vimmerby,Sweden,-477310832.7,SE
37-704-3505,Belle Priver,Chuchkovo,Russia,-477470880.7,RU
50-685-3169,Wanda Ramas,Ipojuca,Brazil,993-1027,BR
86-294-0566,Jazmin Torald,Boavista,Portugal,890568570,PT
23-082-9045,Mellicent Philliphs,Maracanaú,Brazil,891015534,BR
74-130-0054,Reggie Hallaways,Zhongluotan,China,987-1348,CN
52-201-2191,Rubin Ind,Malinta,Philippines,1347 01,PH
30-902-5761,Melodee Gartshore,Santa Cruz,United States,1090445075,US
33-940-3140,Giffy Wreath,Correia Pinto,Brazil,1090992440,BR
10-483-3261,Heida Bohden,Slavgorod,Russia,3810-1756,RU
66-300-2343,Saw Aspenlon,Almafuerte,Argentina,693765,AR
27-735-9532,Jenda Castellino,Delong,China,649-7322,CN
42-165-1972,Bobby Blazewski,Xinglongchang,China,34615,CN
23-834-9533,Boniface Giovannilli,Szydłowo,Poland,649-7322,PL
81-334-5691,Halette O'Hanley,Hedong,China,354711,CN
30-022-9413,Herculie Eastment,Bulu,Indonesia,1347 01,ID
19-848-0069,Virginie Lammas,Syanno,Belarus,-477630928.7,BY
98-591-9409,Zorine Delacourt,Mesopotam,Albania,-477790976.7,AL
10-047-1960,Isidro Chelam,Vladikavkaz,Russia,-477951024.7,RU
42-897-6329,Annmarie Bountiff,Rislane,Morocco,993-1028,MA
39-999-0021,Sid Oultram,Tiblawan,Philippines,891462498,PH
82-124-3942,Patrizia Kunrad,Chengnan,China,891909462,CN
36-331-2831,Marillin Tieman,Takayama,Japan,987-1349,JP
34-309-3114,Rodrigo D'Alessio,Siparia,Trinidad and Tobago,1348 01,TT
19-101-7328,Gigi Trunchion,Khanino,Russia,1091539805,RU
60-136-4870,Mitzi De Mico,Kotabaru,Indonesia,1092087170,ID
85-127-4717,Dannye Passmore,Bělá pod Bezdězem,Czech Republic,3810-1757,CZ
49-948-7915,Carree Jeffree,Tetaf,Indonesia,693766,ID
06-831-0706,Shell Oldis,Huxiaoqiao,China,649-7323,CN
29-914-6794,Ardene Davydenko,Abuko,Gambia,34616,GM
31-856-0244,Lethia Bodechon,Vänersborg,Sweden,649-7323,SE
32-395-2589,Harriott Manby,Limbe,Cameroon,354712,CM
04-935-5157,Kissie Gosford,Dusun Desa Bunter,Indonesia,1348 01,ID
18-892-9010,Isador Saffen,Narathiwat,Thailand,-478111072.7,TH
95-339-8822,Sheela Stein,Salt Lake City,United States,-478271120.7,US
95-862-4662,Dal Raper,Yanxi,China,-478431168.7,CN
80-277-5556,Gauthier Sapshed,Ahmadpur Siāl,Pakistan,993-1029,PK
48-999-9247,Gizela Northover,Xin Bulag,China,892356426,CN
55-441-4945,Taffy Shipcott,Pateh Sam,Gambia,892803390,GM
74-776-1637,Forster Pervew,Kerikeri,New Zealand,987-1350,NZ
51-529-9908,Arlette Magauran,Vanadzor,Armenia,1349 01,AM
63-986-0563,Jameson Yaknov,Mulyoagung,Indonesia,1092634535,ID
96-628-9343,Esdras Scoffins,Sumberbening,Indonesia,1093181900,ID
61-684-7316,Gradey O'Gready,Hetian,China,3810-1758,CN
48-951-1953,Lowrance Kleinmintz,Beigang,China,693767,CN
64-856-3763,Dore Coyett,Kota Bharu,Malaysia,649-7324,MY
23-233-9582,Baxy Dunkerley,Layu,China,34617,CN
15-212-8866,Charlot Warkup,Solok,Indonesia,649-7324,ID
07-575-4456,Godfrey Jellicorse,Vazhiny,Russia,354713,RU
99-435-3448,Ives Darmody,Jiangkou,China,1349 01,CN
07-158-6611,Stephi Broose,Jacareí,Brazil,-478591216.7,BR
40-581-7231,Hervey Ganning,Torres,Brazil,-478751264.7,BR
49-436-2903,Bennett Pendered,Changnyeong,South Korea,-478911312.7,KR
49-449-2339,Jilleen Foux,Khānaqāh,Afghanistan,993-1030,AF
28-494-9464,Jefferson Lauderdale,Batanghari,Indonesia,893250354,ID
28-255-9636,Stirling Santry,Chhāgalnāiya,Bangladesh,893697318,BD
04-007-9403,Reilly Domonkos,Fonte Boa da Brincosa,Portugal,987-1351,PT
30-134-4141,Mary Demangel,Daszewice,Poland,1350 01,PL
43-303-6151,Carolan Di Giacomo,Talin Hiag,China,1093729265,CN
74-339-8181,Clarette Barreau,Zhongtang,China,1094276630,CN
34-231-0656,Germaine Vallack,Voronezh,Russia,3810-1759,RU
68-194-7215,Alena Geratasch,Augsburg,Germany,693768,DE
82-442-4503,Dill Beardshall,Daohe,China,649-7325,CN
65-959-0100,Dolorita Drayton,Sitrah,Bahrain,34618,BH
06-870-3808,Guthry Galpin,Forbach,France,649-7325,FR
79-834-1150,Paton Fritzer,Nowe Grocholice,Poland,354714,PL
91-484-8549,Kelbee Illesley,Sete Lagoas,Brazil,1350 01,BR
58-358-2956,Christabella Coathup,Bangil,Indonesia,-479071360.7,ID
40-946-4285,Ephrem Steers,Saint-André-Avellin,Canada,-479231408.7,CA
22-719-1060,Melesa Halahan,Fernando Gutierrez Barrios,Mexico,-479391456.7,MX
72-055-7985,Laney Fadden,Daruoyan,China,993-1031,CN
65-353-0657,Giacopo Bramich,Ongjin,North Korea,894144282,KP
90-876-6799,Lia Bonar,Quince Mil,Peru,894591246,PE
73-873-4827,Merrill Baudon,Susaki,Japan,987-1352,JP
80-927-5246,Tasia Fautly,Tobruk,Libya,1351 01,LY
77-111-2020,Angel Veschambre,Rafael Hernandez Ochoa,Mexico,1094823995,MX
10-341-4047,Sheilah Maestro,Belozërskoye,Russia,1095371360,RU
83-800-4789,Audie Willcocks,Póvoa do Valado,Portugal,3810-1760,PT
89-896-4591,Mart Malsher,Gal'bshtadt,Russia,693769,RU
21-282-1343,Magdalen Lacheze,Fuyang,China,649-7326,CN
04-699-2162,Margarita Mancktelow,Pindiga,Nigeria,34619,NG
72-013-3529,Ashil Brogini,Wakayama-shi,Japan,649-7326,JP
09-688-8521,Arthur Mathewson,Qingshan,China,354715,CN
08-390-4691,Ennis Dungate,Pueblo Viejo,Panama,1351 01,PA
56-479-7571,Tiffani Halstead,Chelbasskaya,Russia,-479551504.7,RU
75-558-6855,Roddie Winterbotham,Leticia,Colombia,-479711552.7,CO
09-710-7305,Pincas Stearn,Bielefeld,Germany,-479871600.7,DE
81-678-3234,Tony Crabtree,Kuzhu,China,993-1032,CN
83-988-2186,Tamarah Filasov,Kertamukti,Indonesia,895038210,ID
66-386-4902,Pen Pruce,Yeghegnut,Armenia,895485174,AM
37-285-0504,Boot Burree,Baisangguan,China,987-1353,CN
07-111-7669,Sabra Calbreath,Františkovy Lázně,Czech Republic,1352 01,CZ
84-136-7752,Obidiah Zanicchi,Tabu,Indonesia,1095918725,ID
72-417-9175,Anders Stowe,Da'anshan,China,1096466090,CN
79-082-9805,Locke Janaway,Jelat,Indonesia,3810-1761,ID
24-545-1124,Kaylyn Colebourne,Shuangqiao,China,693770,CN
84-300-6499,Noni Quickenden,Mont-Royal,Canada,649-7327,CA
93-913-0650,Alan Paskell,Longzui,China,34620,CN
91-251-5721,Anny Pattemore,Karanganyar,Indonesia,649-7327,ID
04-960-9928,Les Harmson,Podkamennaya Tunguska,Russia,354716,RU
35-042-6593,Horatio Lundy,Huangcun,China,1352 01,CN
45-879-0850,Sibley Rodder,Tyvriv,Ukraine,-480031648.7,UA
78-492-1244,Dniren Copperwaite,Zhuhu,China,-480191696.7,CN
87-172-1004,Sorcha Beesley,Zabrat,Azerbaijan,-480351744.7,AZ
55-516-2272,Alison Jamieson,Cambuí,Brazil,993-1033,BR
79-227-9821,Dre Danher,Libei,China,895932138,CN
87-811-2475,Chris Gummer,Kubangwaru,Indonesia,896379102,ID
97-003-2495,Adiana Shirtliff,Haradzyeya,Belarus,987-1354,BY
26-631-4044,Derry Davis,La Loma,Panama,1353 01,PA
07-925-9556,Lenci McFadzean,El Triunfo de la Cruz,Honduras,1097013455,HN
18-296-6063,Uriel Grooby,Izumi,Japan,1097560820,JP
26-237-6257,Jillayne Gaiford,Būlaevo,Kazakhstan,3810-1762,KZ
77-064-4656,Tiertza Doogan,Ovsyanka,Russia,693771,RU
